unit,deaths,b_mean,b_sd,b_lo95,b_hi95,classified_95
314470,8,-0.023115506347991793,0.0289399833306687,-0.07892324303764821,0.0339245702029466,False
314480,44,-0.007918239783778149,0.025394047426562726,-0.05723894090425824,0.042113664734623024,False
314490,3,-0.022648866462666332,0.0281480598083637,-0.07660037019320458,0.033205803813641244,False
314500,10,-0.02631098665974528,0.02804389284321153,-0.08295503612566886,0.028225063937201568,False
314505,3,-0.012918980106106244,0.028231465235652065,-0.06872607918883498,0.043180183136297706,False
314510,7,-0.010797102767011244,0.028547799835674313,-0.06646288571974727,0.044333836179299674,False
314520,53,-0.015502924896543566,0.024458021429675014,-0.06258396321655368,0.03447150443060201,False
314530,12,-0.00632244757427704,0.027610980832542185,-0.059886692694160026,0.04807959850817389,False
314535,3,-0.024170012336594632,0.029507242344821865,-0.0820917504053699,0.03393259474310223,False
314537,3,-0.02190246299137914,0.02976911332938288,-0.08013380367190506,0.036592228653335945,False
314540,3,-0.020205532186306285,0.0286426076725063,-0.07734889119443608,0.03678950407719802,False
314545,1,-0.018187261783968546,0.028674326627369427,-0.07428561637872229,0.03714758949493001,False
314550,1,-0.01996667634631352,0.02862300093750167,-0.07600805707260094,0.03607689195584909,False
314560,12,-0.0188442009681355,0.027949333934950776,-0.07330055875702057,0.03629346827370312,False
314570,1,-0.024790257022704737,0.02907250095354891,-0.08149406579648631,0.031875760619901015,False
314580,3,-0.028358517083391054,0.02815892300666142,-0.08262148067901313,0.02686231027753107,False
314585,5,-0.030541149077746462,0.029276086725602554,-0.08822432187804669,0.02781341063335416,False
314587,3,-0.028625316630227493,0.028500005581879612,-0.08510591044878241,0.02747990231563529,False
314590,19,-0.03205417883810489,0.027015595381901264,-0.08500896584959379,0.020912592225678046,False
314600,13,-0.036508522074943914,0.027282183608769207,-0.09047432938074326,0.018078442456469116,False
314610,40,-0.012717392320824137,0.026558543212940506,-0.0641374223216969,0.04041621693039383,False
314620,5,-0.020472039371452557,0.028529984106612866,-0.07568198049870903,0.035910434763862055,False
314625,4,-0.032918218474115274,0.02896060482341149,-0.09053844403225399,0.024089444982502733,False
314630,19,-0.021568636681397323,0.027046386422587814,-0.0753372510414393,0.03220113297652713,False
314640,0,-0.021591347221198248,0.029030338333465102,-0.07889807348828982,0.035887985636671456,False
314650,3,-0.018318449810831805,0.0287408389881383,-0.07521909296658598,0.038236185083212165,False
314655,3,-0.024235836263054276,0.028686916010590757,-0.08039652149475013,0.0333594134625503,False
314660,1,-0.024603209007992424,0.029499446366848852,-0.08198110574629869,0.03355030350225429,False
314670,3,-0.02859117804382295,0.02905169077439005,-0.08501020720614882,0.02889490248901949,False
314675,7,-0.018940929629855063,0.028134465174067792,-0.07371730127671101,0.03539932669123965,False
314690,6,-0.019829476966112303,0.028641448825057907,-0.0763226143332931,0.03605677293635164,False
314700,81,-0.01642304057054862,0.02317201456142802,-0.06157417493557142,0.02850633770138487,False
314710,31,-0.019648923227009448,0.02623334401114652,-0.07021161955559846,0.031252724745133256,False
314720,18,-0.038499877162721914,0.027682050936217825,-0.09271955781589254,0.016015343647700388,False
314730,7,-0.014638342694026052,0.02880408609146589,-0.07092262169628512,0.04111577327322992,False
314740,8,-0.018546032008251386,0.027585148754796413,-0.07271877296830259,0.03536511331498431,False
314750,1,-0.025063181139479116,0.029455610833608623,-0.0834543079239932,0.033347984100598874,False
