rgi_id,b_mean,b_sd,b_lo95,b_hi95,classified_95
110001,-0.07282040665806633,0.015287374584049438,-0.10331533893879412,-0.0439452100692424,True
110002,-0.018941683471832834,0.017651126760579765,-0.05376394481143809,0.015333397384207241,False
110003,-0.019507231575689822,0.018298599674805304,-0.05536015025681293,0.016251232999692704,False
110004,-0.041182888752086685,0.016710554790748178,-0.07441398279897801,-0.008444544658398494,True
110005,-0.012349314175894003,0.01731843190910205,-0.0460536067846364,0.0212589553613652,False
110006,-0.012329054881996582,0.019859747022478502,-0.05060203922926676,0.026995246113058362,False
120001,-0.015845068563651008,0.014909528494732831,-0.045150744835404086,0.01306483273033059,False
120002,-0.026574015479334478,0.0193664906622483,-0.06493458384692914,0.011190594641017874,False
120003,-0.014436863544091525,0.018692684618357693,-0.05019933017159725,0.021821773703637914,False
120004,-0.012179214746764895,0.017556131116977985,-0.04588270200413774,0.023119596956386698,False
120005,-0.021840211166657412,0.01757215389350351,-0.05622001125892913,0.013374040556010812,False
130001,-0.03455864000646986,0.011973379195164852,-0.058048657361916514,-0.011346244279131506,True
130002,-0.017248991778103052,0.016649190772959586,-0.05008551417976804,0.01543224160201623,False
130003,-0.011663905321584497,0.01658312359184106,-0.04332722933294302,0.020798761078706065,False
130004,-0.027770079468028033,0.017419422656955,-0.06166827069123231,0.006863944341841888,False
130005,-0.024614013653758208,0.01430526855469309,-0.05229640592441021,0.004011373574505895,False
130006,-0.023100212380498666,0.014998883052775315,-0.05229220349822932,0.0066048165153174045,False
130007,-0.01426659210435033,0.016442949785514673,-0.0467419338333394,0.018111948333558267,False
130008,-0.027652217656301617,0.016353410471207037,-0.05959910977194198,0.004420013551597546,False
130009,-0.010449274315441865,0.01718005134934177,-0.04446901465457379,0.023442653325286028,False
130010,-0.019351910876125082,0.014786775313478103,-0.048713500668473186,0.009877272439921002,False
130011,-0.01440139102799903,0.016586935387726345,-0.046328901945895416,0.017862236383002498,False
