rgi_id,b_mean,b_sd,b_lo95,b_hi95,classified_95,prob_direction,mde,bh_fdr05
220005,-0.0388347925295045,0.0185223874010894,-0.0748905854150448,-0.0020617809886239,True,0.981375,0.0363038793061354,False
220006,-0.0299308935776185,0.0159849924043746,-0.0611794773071808,0.0013390142601442,False,0.9695,0.0313305851125744,False
220007,-0.0235401603021889,0.0180192966831561,-0.0583015279235764,0.0120294550607403,False,0.90325,0.035317821498986,False
220008,-0.0272610443256698,0.0179273113721951,-0.0618482156307774,0.008334801458011,False,0.936375,0.0351375302895024,False
220009,-0.03924236076278,0.016712270780954,-0.071858561222436,-0.0060126904125509,True,0.990125,0.0327560507306699,False
220010,-0.0279688994244566,0.0185404167996759,-0.0638776485475822,0.0087783283628998,False,0.934125,0.0363392169273648,False
220011,-0.0302749122242789,0.0196269420143749,-0.0688342383764794,0.0084019403887276,False,0.9365,0.0384688063481749,False
220012,-0.030470639380307,0.0201173496380282,-0.0706083306688208,0.0093592665009931,False,0.9355,0.0394300052905352,False
220013,-0.0303948020552037,0.0183264547805405,-0.0669798914266696,0.0047502814580002,False,0.9515,0.0359198513698595,False
220014,-0.0170696279797011,0.0201556285667022,-0.056031386523196,0.0235974857956651,False,0.80275,0.0395050319907364,False
220015,-0.0245339660581693,0.0182545702289856,-0.059529577642662,0.0113820357133787,False,0.91025,0.0357789576488118,False
220016,-0.0300559771047172,0.0191516991870487,-0.0674572508013676,0.0076013360052343,False,0.9385,0.0375373304066156,False
220017,-0.0202793156410091,0.0183945569186153,-0.0559890956839158,0.0157428867699361,False,0.861625,0.0360533315604861,False
220018,-0.0360087071914246,0.0193350430833581,-0.0746407868164121,0.0015281314899215,False,0.970125,0.037896684443382,False
220019,-0.0345878251534278,0.019797110043055,-0.073590912169637,0.0031887094718834,False,0.962,0.0388023356843879,False
230001,-0.0266863070323067,0.0120170494963607,-0.0503710412009919,-0.0027569934092076,True,0.987125,0.023553417012867,False
230002,-0.0291423728628723,0.0158912084081148,-0.0608325819268357,0.0019553822684456,False,0.966375,0.031146768479905,False
230003,-0.0225632971242328,0.0174214846975283,-0.0564135612792636,0.0125542882409885,False,0.90325,0.0341461100071556,False
230004,-0.0399730070708379,0.0179300052073264,-0.0759961918617154,-0.0055104836625892,True,0.989,0.0351428102063598,False
230005,-0.0397243762747854,0.0182559378539444,-0.075882110526659,-0.0045868126769801,True,0.986125,0.035781638193731,False
230006,-0.0360867146639885,0.0157587415649935,-0.0665784662941667,-0.0049707984251536,True,0.988125,0.0308871334673874,False
230007,-0.0228172495430444,0.0165591029988624,-0.0545604968001927,0.0101413179953001,False,0.9165,0.0324558418777704,False
230008,-0.0245852540570717,0.0189686435835357,-0.0614747739304084,0.0131823270356411,False,0.901625,0.03717854142373,False
230009,-0.0202537885668641,0.0166936579480261,-0.0524396723819131,0.012269496980185,False,0.883125,0.0327195695781311,False
230010,-0.0386077086548297,0.0187225057664537,-0.0759524965972529,-0.0015966905280753,True,0.98,0.0366961113022494,False
230011,-0.0517869805318023,0.0139239410384751,-0.0797535674371081,-0.0251632974377292,True,0.999625,0.0272909244354112,True
230012,-0.0519961633693426,0.017214523041814,-0.0864147913884924,-0.0192715565135124,True,0.998625,0.0337404651619556,False
230013,-0.0473353360648606,0.0162782609925634,-0.0795109803993545,-0.0156117524613229,True,0.999375,0.0319053915454244,False
230014,-0.0289451626374668,0.0190812199253575,-0.0657324677671879,0.0093323957401633,False,0.933,0.0373991910537008,False
230015,-0.0481196788129834,0.0152780404707098,-0.0784853376354474,-0.0175581974594475,True,0.9995,0.0299449593225913,False
230016,-0.0445846540494976,0.0156094813279639,-0.075184220114465,-0.0140830194521658,True,0.997375,0.0305945834028093,False
230017,-0.0330934078125623,0.0169041480670821,-0.0660877536943971,0.0004986775459434,False,0.973,0.033132130211481,False
230018,-0.0349464552832212,0.0177731483866355,-0.0707652668471856,0.0001557288887313,False,0.974875,0.0348353708378055,False
240001,-0.0527158298402778,0.0136648075020892,-0.0795604918240479,-0.026093566566085,True,1.0,0.026783022704095,True
240002,-0.0225133067103504,0.0185702316333699,-0.0585736698985347,0.0144232364764889,False,0.890125,0.0363976540014051,False
240003,-0.0128695947008504,0.0187218457343279,-0.049049046861175,0.0251014176746589,False,0.754375,0.0366948176392828,False
240004,-0.0294668841007105,0.0190885091886745,-0.0682429479729158,0.0072281640982838,False,0.9395,0.0374134780098021,False
240005,-0.0134795550046591,0.0193263482642339,-0.0507965912237403,0.0239368131627554,False,0.758875,0.0378796425978985,False
240006,-0.0249825229170768,0.0198915536258562,-0.0637542564945137,0.0146414768121743,False,0.895875,0.0389874451066782,False
240007,-0.0238862020583289,0.0186594356494274,-0.0607989942643103,0.0125421777599884,False,0.902,0.0365724938728777,False
240008,-0.0110864472571661,0.0187884193444698,-0.047444728666515,0.0255436645549044,False,0.72175,0.0368253019151609,False
240009,-0.0122316222083802,0.0155524923423866,-0.043065569330871,0.0184573520660803,False,0.783375,0.0304828849910779,False
240010,-0.0076987634080605,0.0174709637362388,-0.0419112973841045,0.0270496517987936,False,0.671625,0.0342430889230281,False
240011,-0.0027098114852329,0.0175322181603455,-0.0366890882914103,0.0327151478312481,False,0.564625,0.0343631475942773,False
250001,-0.0151193528459472,0.0130734517077989,-0.0410147854764931,0.0100732331504766,False,0.873125,0.025623965347286,False
250002,-0.0159247059278348,0.0161508306081318,-0.0474462844899935,0.0148892431885142,False,0.83675,0.0316556279919385,False
250003,-0.0105826743406177,0.0179711894554493,-0.0454723916792553,0.0244389557559346,False,0.721625,0.0352235313326807,False
250004,-0.0096226366236977,0.0192716263028942,-0.0465611281096712,0.0279711276023308,False,0.69,0.0377723875536727,False
250005,-0.0264093034799992,0.0133898796611176,-0.0527374473618233,-0.0004200676648483,True,0.976875,0.0262441641357905,False
250006,-0.0131570121620209,0.0192056668678045,-0.0510294051263828,0.0246594279610225,False,0.755125,0.0376431070608969,False
250007,-0.0317666157900433,0.0197222961753915,-0.07081440533357,0.0066446875140931,False,0.94625,0.0386557005037675,False
250008,-0.0311233848160958,0.0198934700966967,-0.0713194754801157,0.0067803135671926,False,0.94425,0.0389912013895256,False
250009,-0.0210124214625606,0.0162959733222619,-0.0526515880153636,0.010877865214608,False,0.904125,0.0319401077116334,False
250010,-0.0136065460361867,0.0180351479435742,-0.04911790596229,0.0218300426819206,False,0.775625,0.0353488899694054,False
250011,-0.0140339413884391,0.0185972641729357,-0.0500989640889684,0.0226159891167515,False,0.778,0.036450637778954,False
250012,-0.0040087214945383,0.020003938166804,-0.0426823121751622,0.0353254052143084,False,0.582875,0.039207718806936,False
250013,-0.0181323460778377,0.0199357802730265,-0.0565697172799916,0.0216139965323139,False,0.82225,0.039074129335132,False
250014,-0.0217547431935944,0.0178195504935115,-0.0565231855548558,0.0132461531033387,False,0.88875,0.0349263189672826,False
250015,0.0006787792652208,0.0174871557929933,-0.0336297315304722,0.035891922657926,False,0.515625,0.0342748253542669,False
260001,-0.0163439531620769,0.0122633114154003,-0.0405152985262504,0.007757509827531,False,0.90775,0.0240360903741847,False
260002,-0.0158656708088821,0.0167981213366491,-0.0492830339925321,0.0167823988744118,False,0.833,0.0329243178198324,False
260003,-0.0192455903930985,0.0172189158509024,-0.0527826524727644,0.0144780244430452,False,0.86625,0.0337490750677688,False
260004,-0.0092279517119189,0.018305006567554,-0.0452990502741733,0.0270376677795073,False,0.6925,0.0358778128724058,False
260005,-0.0275635890093241,0.0186451270474897,-0.0641507175124774,0.0083561552447657,False,0.931,0.0365444490130798,False
260006,-0.0281891635222253,0.018518667845417,-0.0642006779956458,0.0081379010656768,False,0.934875,0.0362965889770173,False
260007,-0.0231964489299494,0.0184361731406539,-0.0582568340100595,0.0134931860118811,False,0.897625,0.0361348993556818,False
260008,-0.0126221890935398,0.0188547869987695,-0.0494265927727919,0.0244377098932501,False,0.74775,0.0369553825175882,False
260009,-0.0219417510019973,0.0138584653314804,-0.0490696069392653,0.0056350986260551,False,0.942375,0.0271625920497017,False
260010,-0.0196484280593464,0.0147366075503871,-0.0483495266516182,0.0095758709128328,False,0.907375,0.0288837507987588,False
260011,-0.0289111107730706,0.015418514003887,-0.0598394951848592,0.0010270291117986,False,0.971,0.0302202874476185,False
