rgi_id,b_mean,b_lo95,b_hi95,changed_vs_zero,delta_mean,delta_lo95,delta_hi95,lagging,leading,label
230004,-0.039973007070837924,-0.07599619186171544,-0.005510483662589294,True,-0.017698356279144817,-0.05403010818386604,0.01689149337102342,False,False,"Changed, in line with the country"
230005,-0.03972437627478549,-0.07588211052665908,-0.0045868126769801135,True,-0.017449725483092402,-0.05393133297190693,0.01795801650454371,False,False,"Changed, in line with the country"
230006,-0.0360867146639887,-0.06657846629416675,-0.004970798425153678,True,-0.013812063872295596,-0.04494019706686162,0.017460422659933642,False,False,"Changed, in line with the country"
230007,-0.02281724954304453,-0.05456049680019275,0.01014131799530016,False,-0.0005425987513514325,-0.032522404542201074,0.03282298541583856,False,False,No determination
230008,-0.024585254057071744,-0.061474773930408455,0.01318232703564113,False,-0.002310603265378646,-0.040007880010781524,0.03541485139918361,False,False,No determination
230009,-0.020253788566864172,-0.05243967238191312,0.012269496980185026,False,0.002020862224828924,-0.030054911133129976,0.03479538405546478,False,False,No determination
230010,-0.03860770865482957,-0.07595249659725299,-0.0015966905280753072,True,-0.016333057863136474,-0.05344525275826423,0.020441581618785343,False,False,"Changed, in line with the country"
230011,-0.05178698053180246,-0.07975356743710815,-0.025163297437729288,True,-0.029512329740109353,-0.05759137038609476,-0.002445960858345979,False,True,Ahead of the country
230012,-0.05199616336934253,-0.08641479138849249,-0.019271556513512443,True,-0.02972151257764942,-0.06446963548491261,0.0030470739648881828,False,False,"Changed, in line with the country"
230013,-0.0473353360648605,-0.07951098039935456,-0.015611752461322974,True,-0.025060685273167394,-0.058133077649542765,0.0073785290556138226,False,False,"Changed, in line with the country"
230014,-0.028945162637466784,-0.06573246776718794,0.009332395740163339,False,-0.006670511845773684,-0.04376415089110304,0.03185044641621873,False,False,No determination
230015,-0.04811967881298351,-0.07848533763544746,-0.01755819745944756,True,-0.025845028021290416,-0.05637365541505328,0.00406133402486538,False,False,"Changed, in line with the country"
230016,-0.04458465404949774,-0.07518422011446509,-0.01408301945216582,True,-0.022310003257804644,-0.053300768974347566,0.00828631246703469,False,False,"Changed, in line with the country"
230017,-0.03309340781256215,-0.06608775369439715,0.0004986775459434566,False,-0.01081875702086905,-0.04435420090827175,0.023053649503259853,False,False,No determination
230018,-0.03494645528322124,-0.07076526684718568,0.0001557288887313288,False,-0.012671804491528145,-0.04877584917521434,0.022071834577585697,False,False,No determination
240001,-0.0527158298402776,-0.07956049182404795,-0.026093566566085035,True,-0.0304411790485845,-0.05775392245081257,-0.003601037116456037,False,True,Ahead of the country
240002,-0.022513306710350473,-0.058573669898534776,0.014423236476488986,False,-0.00023865591865737733,-0.03593045402346496,0.03710654636539263,False,False,No determination
240003,-0.012869594700850466,-0.04904904686117505,0.02510141767465898,False,0.009405056090842632,-0.02712485036791437,0.04701019312840112,False,False,No determination
240004,-0.029466884100710505,-0.06824294797291583,0.007228164098283873,False,-0.007192233309017407,-0.04550395217341457,0.029671363291520543,False,False,No determination
240005,-0.013479555004659213,-0.05079659122374035,0.02393681316275549,False,0.008795095787033887,-0.027941189576816898,0.04578750745923447,False,False,No determination
240006,-0.02498252291707675,-0.06375425649451376,0.014641476812174396,False,-0.00270787212538365,-0.04157075655127045,0.036704722159392876,False,False,No determination
240007,-0.02388620205832904,-0.060798994264310395,0.012542177759988452,False,-0.00161155126663594,-0.03878265518743517,0.03420716427933526,False,False,No determination
240008,-0.011086447257166124,-0.047444728666515015,0.025543664554904408,False,0.011188203534526974,-0.025121587654589102,0.047824387391197036,False,False,No determination
240009,-0.012231622208380321,-0.04306556933087101,0.018457352066080325,False,0.010043028583312779,-0.020615554441252373,0.04035995068943505,False,False,No determination
240010,-0.007698763408060577,-0.04191129738410451,0.027049651798793616,False,0.014575887383632522,-0.01953081675921978,0.049258538282750765,False,False,No determination
240011,-0.0027098114852329943,-0.03668908829141039,0.032715147831248105,False,0.019564839306460104,-0.014414434714211772,0.054906617424883536,False,False,No determination
250001,-0.015119352845947153,-0.041014785476493114,0.010073233150476686,False,0.0071552979457459465,-0.018688957461502995,0.03284292797772759,False,False,No determination
250002,-0.015924705927834848,-0.047446284489993544,0.014889243188514211,False,0.006349944863858253,-0.02582545603795572,0.03773015005938661,False,False,No determination
250003,-0.010582674340617755,-0.04547239167925536,0.02443895575593461,False,0.011691976451075345,-0.023088372152027605,0.04705507801414789,False,False,No determination
250004,-0.00962263662369784,-0.0465611281096712,0.027971127602330892,False,0.012652014167995261,-0.024406129825368567,0.0501753166145685,False,False,No determination
250005,-0.026409303479999195,-0.05273744736182338,-0.0004200676648483449,True,-0.0041346526883060935,-0.03083229427083448,0.022129828444446272,False,False,"Changed, in line with the country"
250006,-0.013157012162020903,-0.05102940512638284,0.024659427961022544,False,0.009117638629672197,-0.028287998193163136,0.04660764925088287,False,False,No determination
250007,-0.031766615790043376,-0.07081440533357004,0.006644687514093164,False,-0.009491964998350273,-0.04858119674548256,0.028825423139795928,False,False,No determination
250008,-0.03112338481609581,-0.07131947548011572,0.006780313567192693,False,-0.008848734024402713,-0.04842943381348114,0.029496052963542813,False,False,No determination
